material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	material_gathering_id	evidence_for_occurrence_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
ECOSUR-SC:ECOAB:62779	Organism			ECOSUR-SC				ECOAB		62779	ECOSUR-SC:ECOAB:62779								2bcf6d8e-5ca7-45f8-b48c-6611537aefcf	569aa7a1-55fc-4263-8588-0f0f2e5f07ad					
ECOSUR-SC:ECOAB:62781	Organism			ECOSUR-SC				ECOAB		62781	ECOSUR-SC:ECOAB:62781								debda65f-08b9-4458-89d5-b6904655ffe6	f93c2d29-8c12-445b-9812-0d32384f0e5a					
ECOSUR-SC:ECOAB:62782	Organism			ECOSUR-SC				ECOAB		62782	ECOSUR-SC:ECOAB:62782								fb06e0df-b131-4bfe-8223-6bd408ea8bb6	d728b468-bddb-478b-8e48-98b4150f828a					
ECOSUR-SC:ECOAB:62783	Organism			ECOSUR-SC				ECOAB		62783	ECOSUR-SC:ECOAB:62783								a1a5ba70-9d34-42ee-8669-153346f4f2f5	56178bf8-cdcc-4c79-a3d3-2e097e727fd5					
ECOSUR-SC:ECOAB:62784	Organism			ECOSUR-SC				ECOAB		62784	ECOSUR-SC:ECOAB:62784								20390ee2-d586-405c-be02-2552770a7b0a	b6c42ee3-5f72-4ce1-a428-a68a12f785d9					
ECOSUR-SC:ECOAB:62785	Organism			ECOSUR-SC				ECOAB		62785	ECOSUR-SC:ECOAB:62785								307d5967-6f20-4ed5-9ad5-c32b5f3a20c6	13fb529c-0fdd-4646-a9a7-4aa9beb103df					
ECOSUR-SC:ECOAB:62786	Organism			ECOSUR-SC				ECOAB		62786	ECOSUR-SC:ECOAB:62786								55697707-3e4e-486a-95e3-1b045b226eaa	b2f461d3-76ca-4500-8afd-be9a6c2ec415					
ECOSUR-SC:ECOAB:62787	Organism			ECOSUR-SC				ECOAB		62787	ECOSUR-SC:ECOAB:62787								c4f077fe-681b-4db5-ab5e-88eff3e2542b	84a5b7e3-1496-4b3f-947a-7f1a18eb3e77					
ECOSUR-SC:ECOAB:62788	Organism			ECOSUR-SC				ECOAB		62788	ECOSUR-SC:ECOAB:62788								9a585a8f-860a-444f-84ba-13589c0f5cf2	32d14249-709c-4ae2-a628-756dd017de31					
ECOSUR-SC:ECOAB:62789	Organism			ECOSUR-SC				ECOAB		62789	ECOSUR-SC:ECOAB:62789								5f8df488-4204-4811-b18b-9f160b242ea8	a3ba88b4-0115-412b-9809-fadcab9d7339					
ECOSUR-SC:ECOAB:62790	Organism			ECOSUR-SC				ECOAB		62790	ECOSUR-SC:ECOAB:62790								d1a0dc36-3cde-4ec7-a53d-2b00a11a3c8b	50f36716-a8b5-4a0d-aa2c-4d8f712018a5					
ECOSUR-SC:ECOAB:62791	Organism			ECOSUR-SC				ECOAB		62791	ECOSUR-SC:ECOAB:62791								5123dca6-3348-43c5-9a1f-9e74d5118d2c	cd4fd73e-091d-41de-a3ce-cc2b29794f5f					
ECOSUR-SC:ECOAB:62792	Organism			ECOSUR-SC				ECOAB		62792	ECOSUR-SC:ECOAB:62792								4da06e9c-f9d0-4a16-ab2d-14f6d16c37e9	c7c3d513-0f9e-4266-8eb1-be154e97b76e					
ECOSUR-SC:ECOAB:62793	Organism			ECOSUR-SC				ECOAB		62793	ECOSUR-SC:ECOAB:62793								743d6fd6-5531-49bf-9b1b-76142d4abdc3	845fc97c-df31-46e6-b6e1-21250bceaa43					
ECOSUR-SC:ECOAB:62794	Organism			ECOSUR-SC				ECOAB		62794	ECOSUR-SC:ECOAB:62794								6ca9862d-7675-43a1-878f-22ced2bdd38a	2c3e4a30-5cbc-4bc7-8b1a-348c9105e33a					
ECOSUR-SC:ECOAB:62795	Organism			ECOSUR-SC				ECOAB		62795	ECOSUR-SC:ECOAB:62795								8bdb0fa5-fe26-4c4e-b79f-b04bb46c4ace	9e361749-4b12-4914-8937-0e1ef38938ae					
ECOSUR-SC:ECOAB:62796	Organism			ECOSUR-SC				ECOAB		62796	ECOSUR-SC:ECOAB:62796								73c6fbf1-1a96-4261-9da9-c5dab96a7957	470a4454-5573-4456-bc14-4ea8027e3e4a					
ECOSUR-SC:ECOAB:62797	Organism			ECOSUR-SC				ECOAB		62797	ECOSUR-SC:ECOAB:62797								cc6e1af6-5f90-412a-9ef5-a36882a3fdef	f553ab7e-31c8-40b7-b07c-fcd9103351a8					
ECOSUR-SC:ECOAB:62798	Organism			ECOSUR-SC				ECOAB		62798	ECOSUR-SC:ECOAB:62798								8aaa1784-ebe7-47ff-aea0-56bba1452aa4	7f3127fa-0384-42be-9d0a-757a28489e45					
ECOSUR-SC:ECOAB:62799	Organism			ECOSUR-SC				ECOAB		62799	ECOSUR-SC:ECOAB:62799								065cad3f-8da2-4a81-aa33-b2471ffe6d95	f3a9868c-68cf-45dc-9650-55ec4b99c9f9					
ECOSUR-SC:ECOAB:62800	Organism			ECOSUR-SC				ECOAB		62800	ECOSUR-SC:ECOAB:62800								d4845905-61ae-4b87-8033-b590d16378e3	b08efc7a-3f79-4e00-928e-e9e9402ad052					
ECOSUR-SC:ECOAB:62801	Organism			ECOSUR-SC				ECOAB		62801	ECOSUR-SC:ECOAB:62801								8a19a172-c272-4b92-834a-365f16e65022	523652d1-3164-4032-bc18-4e93bb69854a					
ECOSUR-SC:ECOAB:62802	Organism			ECOSUR-SC				ECOAB		62802	ECOSUR-SC:ECOAB:62802								54d3c99b-e08c-421f-a71a-21c7be36d2a6	299072cc-fa83-432e-9e69-bf95b0c39f8a					
ECOSUR-SC:ECOAB:62803	Organism			ECOSUR-SC				ECOAB		62803	ECOSUR-SC:ECOAB:62803								3b0e6be6-bba5-4c4e-b4cd-48931c64e471	44cc075c-7115-4b24-bb70-fd0ebcc5a051					
ECOSUR-SC:ECOAB:62804	Organism			ECOSUR-SC				ECOAB		62804	ECOSUR-SC:ECOAB:62804								81867d61-c15c-417e-8e91-621977f5c14f	91b844d0-1dec-417c-b8a5-5971b5147c81					
ECOSUR-SC:ECOAB:62805	Organism			ECOSUR-SC				ECOAB		62805	ECOSUR-SC:ECOAB:62805								d87a4f11-5554-4550-9a55-babbeeff2ebe	12dce45f-7da9-4bcc-b19e-360f45ce1263					
ECOSUR-SC:ECOAB:62806	Organism			ECOSUR-SC				ECOAB		62806	ECOSUR-SC:ECOAB:62806								bb8e55c4-8ae2-4d01-9a8b-77509acbea34	586687fb-8773-4cc4-bbc6-b065514b5187					
ECOSUR-SC:ECOAB:62807	Organism			ECOSUR-SC				ECOAB		62807	ECOSUR-SC:ECOAB:62807								76f8e74b-375f-4655-a858-d94ce1e122d3	5a7fe639-f5b2-487b-96a0-b29b8b422ae0					
ECOSUR-SC:ECOAB:62808	Organism			ECOSUR-SC				ECOAB		62808	ECOSUR-SC:ECOAB:62808								fb69e08c-8717-44ad-bbef-f9ea2c61f4b9	350d0551-1065-403b-b79e-206015585929					
ECOSUR-SC:ECOAB:62809	Organism			ECOSUR-SC				ECOAB		62809	ECOSUR-SC:ECOAB:62809								bca2919e-46cc-4ba7-9566-a31cfea787a9	1fa0b15f-c67b-4eb1-b3fe-9865d0eea4bc					
ECOSUR-SC:ECOAB:62811	Organism			ECOSUR-SC				ECOAB		62811	ECOSUR-SC:ECOAB:62811								7695920e-ef61-4956-b71c-76ea92db13e8	b321c2d2-aa60-4ec7-9aeb-91f4a0e96bc8					
ECOSUR-SC:ECOAB:62812	Organism			ECOSUR-SC				ECOAB		62812	ECOSUR-SC:ECOAB:62812								1cb31938-edf9-4ef7-b207-23f0fc0ad256	71344ea6-4e92-4b03-8f6e-a3a3aff9fd0c					
ECOSUR-SC:ECOAB:62813	Organism			ECOSUR-SC				ECOAB		62813	ECOSUR-SC:ECOAB:62813								daeeb79b-9d77-4185-9ada-b8b681773c44	1def7583-1f5a-4133-b46d-6c7796b55e18					
ECOSUR-SC:ECOAB:62814	Organism			ECOSUR-SC				ECOAB		62814	ECOSUR-SC:ECOAB:62814								257c3703-3d2b-4b21-970e-12dde800a0c6	f9de35c7-f3ca-4171-bd17-e69ab7786999					
ECOSUR-SC:ECOAB:62815	Organism			ECOSUR-SC				ECOAB		62815	ECOSUR-SC:ECOAB:62815								d119ede1-7299-4ccb-88b5-21b75272723f	d48cf83f-606f-4bc7-bb6d-e92b021b90b6					
ECOSUR-SC:ECOAB:62816	Organism			ECOSUR-SC				ECOAB		62816	ECOSUR-SC:ECOAB:62816								19e52958-3122-4abf-b828-386dc4dd9701	f207cd51-5437-423d-b670-4938676fd21b					
ECOSUR-SC:ECOAB:62817	Organism			ECOSUR-SC				ECOAB		62817	ECOSUR-SC:ECOAB:62817								30bee736-d351-4f5d-a8c1-f7cfcc65bb2c	d31a9954-3d4e-4a0e-8263-8c009eb565cb					
ECOSUR-SC:ECOAB:62818	Organism			ECOSUR-SC				ECOAB		62818	ECOSUR-SC:ECOAB:62818								1ce22fd1-fd9f-4834-a476-e01c21853a16	32a8902a-0a06-4b7d-9a71-1e2c73b1461b					
ECOSUR-SC:ECOAB:62819	Organism			ECOSUR-SC				ECOAB		62819	ECOSUR-SC:ECOAB:62819								1edff2fc-a37b-48b3-b52b-2d8d6842fa54	37043711-5935-4b39-acef-b0f878c57878					
ECOSUR-SC:ECOAB:62820	Organism			ECOSUR-SC				ECOAB		62820	ECOSUR-SC:ECOAB:62820								ebb6919a-f134-4884-8b5a-810b6d86696b	7fc4ebaf-eb68-45e7-8873-e0d5a484f5c2					
ECOSUR-SC:ECOAB:62821	Organism			ECOSUR-SC				ECOAB		62821	ECOSUR-SC:ECOAB:62821								86686bf5-61cc-4e88-87e1-7442e681714a	7970742c-84c6-4cc4-8607-c4a9906ee4c4					
ECOSUR-SC:ECOAB:62822	Organism			ECOSUR-SC				ECOAB		62822	ECOSUR-SC:ECOAB:62822								fa3e16ca-f947-45af-bff9-69f5a9d40d11	3c4cc4ac-45bf-4b04-b071-dba3927f0b86					
ECOSUR-SC:ECOAB:62823	Organism			ECOSUR-SC				ECOAB		62823	ECOSUR-SC:ECOAB:62823								30de45b3-18fc-4dd9-b7c6-72fd476bb8fb	8516971c-30cb-435f-9dfc-9f173f4a2dd1					
ECOSUR-SC:ECOAB:62824	Organism			ECOSUR-SC				ECOAB		62824	ECOSUR-SC:ECOAB:62824								edfce5e6-2cdf-4e76-bb7b-488e096a169c	4a3cb2ea-35e4-42de-b382-8b739e84d980					
ECOSUR-SC:ECOAB:62825	Organism			ECOSUR-SC				ECOAB		62825	ECOSUR-SC:ECOAB:62825								6a74c92a-7ccd-47a2-a24d-d79480d7e501	0d7ab750-d719-4deb-a71c-cee961fc495d					
ECOSUR-SC:ECOAB:62826	Organism			ECOSUR-SC				ECOAB		62826	ECOSUR-SC:ECOAB:62826								dede8c6b-caff-4ed0-aa64-9031b1fffc55	db88da1b-4e67-498c-a65d-e3f4e4523eb2					
ECOSUR-SC:ECOAB:62827	Organism			ECOSUR-SC				ECOAB		62827	ECOSUR-SC:ECOAB:62827								4fbfa86d-4efc-4245-ada3-73df1b8dd8e0	b179b039-15d0-4426-8b38-e0abc600bf77					
ECOSUR-SC:ECOAB:62828	Organism			ECOSUR-SC				ECOAB		62828	ECOSUR-SC:ECOAB:62828								a5859fe8-b76a-45e7-b1f4-3ff0fda86189	10a97f7c-4639-460c-948a-781095b41527					
ECOSUR-SC:ECOAB:62829	Organism			ECOSUR-SC				ECOAB		62829	ECOSUR-SC:ECOAB:62829								c6063e67-e317-4f03-8403-77772771f343	4b816797-8e46-457d-a63f-9558f61799a7					
ECOSUR-SC:ECOAB:62830	Organism			ECOSUR-SC				ECOAB		62830	ECOSUR-SC:ECOAB:62830								f9417957-917d-4173-8db8-8cde15d8ab0e	56cfc156-7a22-47eb-b5f6-3772d6d752d7					
ECOSUR-SC:ECOAB:62831	Organism			ECOSUR-SC				ECOAB		62831	ECOSUR-SC:ECOAB:62831								f4ccb0ae-82fa-413e-881a-239ec11fce9b	43d36499-1482-452c-ae49-9a7f84e0ab95					
ECOSUR-SC:ECOAB:62832	Organism			ECOSUR-SC				ECOAB		62832	ECOSUR-SC:ECOAB:62832								e10c4a4d-6369-4981-ac1f-0770557af18a	13d9c9f4-26c9-4379-8e2a-5fbbd2908d14					
ECOSUR-SC:ECOAB:62833	Organism			ECOSUR-SC				ECOAB		62833	ECOSUR-SC:ECOAB:62833								b4eb48f9-f9f4-4c55-9627-b138c93677b2	fecca15f-b8af-415e-b6bc-e2a229e0c3e6					
ECOSUR-SC:ECOAB:62834	Organism			ECOSUR-SC				ECOAB		62834	ECOSUR-SC:ECOAB:62834								aeeca253-01ee-423b-ab16-9ec526fec7ae	fe926641-95d5-4e72-b48a-458f99e29a78					
ECOSUR-SC:ECOAB:62835	Organism			ECOSUR-SC				ECOAB		62835	ECOSUR-SC:ECOAB:62835								df95bd9b-a293-4734-8299-e993a1f3da5e	80db84a4-ecf3-4e6b-9097-ebdd92c8a97e					
ECOSUR-SC:ECOAB:62836	Organism			ECOSUR-SC				ECOAB		62836	ECOSUR-SC:ECOAB:62836								8920c105-75e1-4f16-8667-518167c362c7	30382d98-154a-4ddf-9dc4-1b85b19801dd					
ECOSUR-SC:ECOAB:62837	Organism			ECOSUR-SC				ECOAB		62837	ECOSUR-SC:ECOAB:62837								4551b1fd-cd0b-455c-a7f5-227920ce557a	78f20a8b-85e9-4336-919e-18b95b3dd743					
ECOSUR-SC:ECOAB:62838	Organism			ECOSUR-SC				ECOAB		62838	ECOSUR-SC:ECOAB:62838								f63afe59-1ae6-49e8-a032-d958cf0fefeb	d345c3f2-3d34-4624-8228-ece30e76fa2d					
ECOSUR-SC:ECOAB:62839	Organism			ECOSUR-SC				ECOAB		62839	ECOSUR-SC:ECOAB:62839								701b430f-abbb-4932-9588-02f5f2c6c281	0aca3cd7-3c0a-437b-a26d-f140c338c7e9					
ECOSUR-SC:ECOAB:62840	Organism			ECOSUR-SC				ECOAB		62840	ECOSUR-SC:ECOAB:62840								d6f5a12d-1b88-4dba-ae63-cd29ed181887	d82fd7b5-d2f5-4907-8d50-8ed032472c21					
ECOSUR-SC:ECOAB:62841	Organism			ECOSUR-SC				ECOAB		62841	ECOSUR-SC:ECOAB:62841								c823eff6-4710-41c9-96a2-61402995eaf2	b1565cf1-8cb3-48ea-a8f1-1169a54c3c49					
ECOSUR-SC:ECOAB:62842	Organism			ECOSUR-SC				ECOAB		62842	ECOSUR-SC:ECOAB:62842								80861160-3fa5-4e0d-820f-fca75bfa0a3c	c9945edb-5721-4697-b8ab-2a20a31e919a					
ECOSUR-SC:ECOAB:62843	Organism			ECOSUR-SC				ECOAB		62843	ECOSUR-SC:ECOAB:62843								8acabceb-ff6b-4fc6-b099-1b7e36a5ed51	1fd2a727-9d87-467d-898f-05f726f69ae8					
ECOSUR-SC:ECOAB:62844	Organism			ECOSUR-SC				ECOAB		62844	ECOSUR-SC:ECOAB:62844								41846a0c-15f6-429b-a5f1-0f7a1d056bbc	69e6c8f1-9f84-40c4-b59e-f4fc64120f2d					
ECOSUR-SC:ECOAB:62845	Organism			ECOSUR-SC				ECOAB		62845	ECOSUR-SC:ECOAB:62845								ff992c6d-edeb-4701-8fca-07797b59cea2	1b2be316-08f6-4dff-88b9-dc4505171424					
ECOSUR-SC:ECOAB:62846	Organism			ECOSUR-SC				ECOAB		62846	ECOSUR-SC:ECOAB:62846								18ea331a-9cd3-4159-9753-945edf116cec	ad465fdf-e08b-45c2-9699-6c3f645d9645					
ECOSUR-SC:ECOAB:62847	Organism			ECOSUR-SC				ECOAB		62847	ECOSUR-SC:ECOAB:62847								acf1b943-1953-4be8-845c-129fd7092d9f	5c379758-20a8-4161-9eba-af6e32460208					
ECOSUR-SC:ECOAB:62848	Organism			ECOSUR-SC				ECOAB		62848	ECOSUR-SC:ECOAB:62848								bdaa74f2-b4a7-4209-b6a1-cb27bb96c20c	f323ee10-0900-4367-8b98-eeea33760634					
ECOSUR-SC:ECOAB:62849	Organism			ECOSUR-SC				ECOAB		62849	ECOSUR-SC:ECOAB:62849								e0035812-43a2-45eb-add0-69737b4dc51b	97e532c6-3b0e-4833-9cb1-e62b80a70677					
ECOSUR-SC:ECOAB:62850	Organism			ECOSUR-SC				ECOAB		62850	ECOSUR-SC:ECOAB:62850								9db52aea-6a5a-4f13-8959-bb2dd7aabfa7	63693fee-d9d2-4b24-989d-09e364c9c76d					
ECOSUR-SC:ECOAB:62851	Organism			ECOSUR-SC				ECOAB		62851	ECOSUR-SC:ECOAB:62851								6352bc7e-37b5-41d7-b9ed-004fc3c273fa	8b123e97-a677-45ab-b41a-74a77fd66329					
ECOSUR-SC:ECOAB:62852	Organism			ECOSUR-SC				ECOAB		62852	ECOSUR-SC:ECOAB:62852								e3c05157-345d-4d86-a0a4-cc8c507d7997	936807d1-7827-4c52-91fc-3e40b0d86ed8					
ECOSUR-SC:ECOAB:62853	Organism			ECOSUR-SC				ECOAB		62853	ECOSUR-SC:ECOAB:62853								ea8b978b-f71e-4b0d-8122-41ffcc65f271	33c527b5-02f1-4f43-b448-96b9605b7b28					
ECOSUR-SC:ECOAB:62854	Organism			ECOSUR-SC				ECOAB		62854	ECOSUR-SC:ECOAB:62854								c0854e9b-74ea-4727-97d0-d0e697eadeeb	90d5b6aa-0b86-414a-a1ae-9ac6434a0912					
ECOSUR-SC:ECOAB:62855	Organism			ECOSUR-SC				ECOAB		62855	ECOSUR-SC:ECOAB:62855								0d6a1e58-93f7-4bda-94ea-78aafb84e9e5	a62cb288-a2a6-4b41-98e5-a1a4d87365d0					
ECOSUR-SC:ECOAB:62856	Organism			ECOSUR-SC				ECOAB		62856	ECOSUR-SC:ECOAB:62856								6324403a-4794-4ffb-a3a2-59b52bdb2060	cbf5f98f-74ef-4343-ade9-97fe95872c4a					
ECOSUR-SC:ECOAB:62857	Organism			ECOSUR-SC				ECOAB		62857	ECOSUR-SC:ECOAB:62857								9876c64e-53c2-4c9a-87d8-2f4c1596a570	b56de927-b50c-4236-8618-caf37616dc7a					
ECOSUR-SC:ECOAB:62858	Organism			ECOSUR-SC				ECOAB		62858	ECOSUR-SC:ECOAB:62858								818b1925-ab83-4816-8d02-b91bcb5f99e6	b1e2299c-bae5-4c27-a441-61b6b8dbadad					
ECOSUR-SC:ECOAB:62909	Organism			ECOSUR-SC				ECOAB		62909	ECOSUR-SC:ECOAB:62909								a958e97d-4901-4984-97bb-293b87d8a994	f01a15f5-fff1-4b97-b9eb-db2f3fd2f102					
ECOSUR-SC:ECOAB:62910	Organism			ECOSUR-SC				ECOAB		62910	ECOSUR-SC:ECOAB:62910								c9264261-d7cb-4514-92fb-42a9117b8c76	4ba25209-7731-4523-bc48-f40ef7664e01					
ECOSUR-SC:ECOAB:62911	Organism			ECOSUR-SC				ECOAB		62911	ECOSUR-SC:ECOAB:62911								893813c6-b47c-4742-b91d-e59e3519e943	054debc3-b39d-4fc0-92b0-54f696ed2c7c					
ECOSUR-SC:ECOAB:62912	Organism			ECOSUR-SC				ECOAB		62912	ECOSUR-SC:ECOAB:62912								8c33a979-2920-405a-95e0-2319eb8c8463	6d335261-91ab-4a9e-891e-c6c6f133dad3					
ECOSUR-SC:ECOAB:62913	Organism			ECOSUR-SC				ECOAB		62913	ECOSUR-SC:ECOAB:62913								6cfb727f-e332-4d68-8853-26079bc4cbc7	7be31799-4cf3-4c7f-96a8-df871a7c22db					
ECOSUR-SC:ECOAB:62914	Organism			ECOSUR-SC				ECOAB		62914	ECOSUR-SC:ECOAB:62914								03fead82-87a4-4be2-9fba-b1cc0eab29de	28c393d6-58f2-49b1-bbf8-5fbdc27e059b					
ECOSUR-SC:ECOAB:62915	Organism			ECOSUR-SC				ECOAB		62915	ECOSUR-SC:ECOAB:62915								a84133c9-3988-45a0-a904-95957c904404	c439908f-f10a-4e42-b4ee-38c8f3e5ac4f					
ECOSUR-SC:ECOAB:62916	Organism			ECOSUR-SC				ECOAB		62916	ECOSUR-SC:ECOAB:62916								202344ba-2f72-47a3-bfe1-df62cd8a39ea	28bdaba3-4c16-4a46-bb1c-133933debf4d					
ECOSUR-SC:ECOAB:62917	Organism			ECOSUR-SC				ECOAB		62917	ECOSUR-SC:ECOAB:62917								d8c6f8d4-0ab6-4d08-a169-21f89284e266	746ef5e6-49e1-42ce-80a4-6c941e391704					
ECOSUR-SC:ECOAB:62918	Organism			ECOSUR-SC				ECOAB		62918	ECOSUR-SC:ECOAB:62918								e926dcf1-0c4a-4f87-8016-47a458a880b4	6d2d5bc9-4fa7-45f6-ac32-69f5371a3742					
ECOSUR-SC:ECOAB:62919	Organism			ECOSUR-SC				ECOAB		62919	ECOSUR-SC:ECOAB:62919								15bf48aa-1a16-41dc-9bde-805ee7a853bb	0f1d5882-ba4c-4aae-9e23-e8789fbf9483					
ECOSUR-SC:ECOAB:62920	Organism			ECOSUR-SC				ECOAB		62920	ECOSUR-SC:ECOAB:62920								15168916-f212-4d5e-b054-646325ac5ad2	0b76fe8b-8cf1-445d-aece-63149f59cc1c					
ECOSUR-SC:ECOAB:62921	Organism			ECOSUR-SC				ECOAB		62921	ECOSUR-SC:ECOAB:62921								47eaff54-0c9a-443b-a865-85375044088c	14124a79-f32b-4f74-871e-2b4db990cbc0					
ECOSUR-SC:ECOAB:62922	Organism			ECOSUR-SC				ECOAB		62922	ECOSUR-SC:ECOAB:62922								5dcdb956-0f37-4922-a12c-d3c940775bcc	102356d5-3ebe-4092-b989-f4754023a3aa					
ECOSUR-SC:ECOAB:62923	Organism			ECOSUR-SC				ECOAB		62923	ECOSUR-SC:ECOAB:62923								2589b60a-661f-48a3-8b56-f96a4bad47bc	387bef56-385c-4370-88f8-b0a8dacc6422					
ECOSUR-SC:ECOAB:62924	Organism			ECOSUR-SC				ECOAB		62924	ECOSUR-SC:ECOAB:62924								05d286a1-f723-42ef-bdd5-b0d7ca8a2cac	ae830eb1-d9bf-4e56-9310-9bee024d7b49					
ECOSUR-SC:ECOAB:62925	Organism			ECOSUR-SC				ECOAB		62925	ECOSUR-SC:ECOAB:62925								add3981f-ab41-477c-9511-ed8249cf8af1	d3affeb2-4f55-4f38-a424-42c61f22a544					
ECOSUR-SC:ECOAB:62926	Organism			ECOSUR-SC				ECOAB		62926	ECOSUR-SC:ECOAB:62926								7da5baaf-9537-4ad4-bdc5-af07c1aa9fe9	e8e8c1f7-2707-4e79-b10d-fea1757514f0					
ECOSUR-SC:ECOAB:62927	Organism			ECOSUR-SC				ECOAB		62927	ECOSUR-SC:ECOAB:62927								19af6a12-3f46-4048-a1a4-43850eecc0ef	1f7a25b4-a093-4cf9-ae21-46afb0e62c03					
ECOSUR-SC:ECOAB:62928	Organism			ECOSUR-SC				ECOAB		62928	ECOSUR-SC:ECOAB:62928								ea66e71f-17bb-4881-a49c-4fca9781f7c8	31ea30c5-75ef-45a8-bf12-0565b5990fcd					
ECOSUR-SC:ECOAB:62929	Organism			ECOSUR-SC				ECOAB		62929	ECOSUR-SC:ECOAB:62929								6eaeb434-5ef7-47e5-b75a-dabe558ed32f	4ddcf8d5-bf44-4a4f-a5ae-4f8d3cd8b125					
ECOSUR-SC:ECOAB:62930	Organism			ECOSUR-SC				ECOAB		62930	ECOSUR-SC:ECOAB:62930								118084ab-108b-4aa0-8dbd-4db36255db8d	fafad12d-2637-47f5-bb48-77ce4feb8a6a					
ECOSUR-SC:ECOAB:62931	Organism			ECOSUR-SC				ECOAB		62931	ECOSUR-SC:ECOAB:62931								dbcead78-b3ca-403b-99b7-d3347f4e3057	9063041c-dcdc-4b55-be59-23cf026ee9ad					
ECOSUR-SC:ECOAB:62932	Organism			ECOSUR-SC				ECOAB		62932	ECOSUR-SC:ECOAB:62932								9bdb8d21-8e82-42d9-a487-5ac405bbfc59	5911bc75-4f05-42a9-9f31-c4c3850dbbd5					
ECOSUR-SC:ECOAB:62933	Organism			ECOSUR-SC				ECOAB		62933	ECOSUR-SC:ECOAB:62933								d1e8c4ee-5e84-46c8-ae61-2a9f25246333	fed81d8f-bbfb-4ea6-a643-4695970107bc					
ECOSUR-SC:ECOAB:62934	Organism			ECOSUR-SC				ECOAB		62934	ECOSUR-SC:ECOAB:62934								01f185c6-840f-411f-be5b-82bdd3827b47	8fe9999d-35de-4dab-b200-dd2c65be11a1					
ECOSUR-SC:ECOAB:62935	Organism			ECOSUR-SC				ECOAB		62935	ECOSUR-SC:ECOAB:62935								17a45d8f-a8b1-4772-90e2-bd92565e6a3a	11b513e0-8670-49bd-be97-992da8cb9081					
ECOSUR-SC:ECOAB:62936	Organism			ECOSUR-SC				ECOAB		62936	ECOSUR-SC:ECOAB:62936								469c2ea7-1385-4d8c-ad5a-6c872f7bc9bf	ad44e676-a10b-46eb-ad16-18bf539c825a					
ECOSUR-SC:ECOAB:62937	Organism			ECOSUR-SC				ECOAB		62937	ECOSUR-SC:ECOAB:62937								b8b0182c-f68e-4244-ac1d-230ae63b13fd	9a5d5c26-bd9a-4636-8a14-0913567d00b6					
ECOSUR-SC:ECOAB:62938	Organism			ECOSUR-SC				ECOAB		62938	ECOSUR-SC:ECOAB:62938								a1348d52-8df2-4b3a-a277-8cbb906f6771	a829c09f-ba6b-4235-a1dc-600669c170fa					
ECOSUR-SC:ECOAB:62939	Organism			ECOSUR-SC				ECOAB		62939	ECOSUR-SC:ECOAB:62939								9b48fbb8-e146-47d1-abd5-d2f2fcdab751	cbd4f77d-d006-47dd-9735-925df28235ae					
ECOSUR-SC:ECOAB:62940	Organism			ECOSUR-SC				ECOAB		62940	ECOSUR-SC:ECOAB:62940								7d5e3cdb-0cc8-46d5-ace1-203fd49c811d	d6f4ea9d-afcf-4c5a-a733-d8874ee1424f					
ECOSUR-SC:ECOAB:62941	Organism			ECOSUR-SC				ECOAB		62941	ECOSUR-SC:ECOAB:62941								e08dbbd6-0a66-4cd9-b023-991f68818b55	700f9f50-c30e-49c9-a7ab-cc7ca0e8dbd4					
ECOSUR-SC:ECOAB:62942	Organism			ECOSUR-SC				ECOAB		62942	ECOSUR-SC:ECOAB:62942								1e76ac8d-0097-468b-bf87-b56ed9258739	96b86ec3-7281-4cec-96c6-81219e74877f					
ECOSUR-SC:ECOAB:62943	Organism			ECOSUR-SC				ECOAB		62943	ECOSUR-SC:ECOAB:62943								1f735afb-536a-4124-a47e-8e85db7cbbf7	b1e7a3f0-5a6c-4fd0-b165-132ae8b40826					
ECOSUR-SC:ECOAB:62944	Organism			ECOSUR-SC				ECOAB		62944	ECOSUR-SC:ECOAB:62944								4be14079-eeaf-4574-b73e-2f906e39e856	320e2f6d-0a77-42ae-b4f1-7f2afeb129d5					
ECOSUR-SC:ECOAB:62945	Organism			ECOSUR-SC				ECOAB		62945	ECOSUR-SC:ECOAB:62945								870ab13e-2eed-4f79-8915-248e80f9db80	a12580dc-2237-4038-9602-f80710503fbf					
ECOSUR-SC:ECOAB:62946	Organism			ECOSUR-SC				ECOAB		62946	ECOSUR-SC:ECOAB:62946								7e8ccb04-66d5-4367-bdf9-7c150bec4cce	f1ed589a-8779-48b2-b9ff-0be01a607158					
ECOSUR-SC:ECOAB:62947	Organism			ECOSUR-SC				ECOAB		62947	ECOSUR-SC:ECOAB:62947								2827b603-c4e7-4def-8d20-ccf4b29521f2	df7b31fa-fd55-4762-85d4-bd722dd0adce					
ECOSUR-SC:ECOAB:62948	Organism			ECOSUR-SC				ECOAB		62948	ECOSUR-SC:ECOAB:62948								e01cc105-26a8-4805-9b7b-ced68f84016e	457ad39f-adb9-40c2-a4de-b2ea6476f4eb					
