material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	gathering_event_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
1ce28efa760cb0be6603e610c1b38b71	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD711PUE		711	Germoplasma en conservación						257a6569-f1ca-4e88-a81f-0400d7571d75					
1d2f8ea49dec9d78f1b9118afb9bdcf6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD698PUE		698	Germoplasma en conservación						2165024a-3ef2-46bf-a332-e020044e3b77					
1d490898e893007e3945627ef9808e5f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC198PUE		198	Germoplasma en conservación						71815588-8d80-4127-940e-c436ad0264ba					
1d53b647175253dbeb2073c2fea435d6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC005PUE		005	Germoplasma en conservación						a5d520fc-c531-4497-a703-71b3730765b9					
1d54f5d01ce26f9e39959b8e7855944f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM004VER		004	Germoplasma en conservación						1d43aa14-16b8-4a29-aba5-4afdd5367cf5					
1d576620d2b51930f9945b6ad3c3ec56	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD633PUE		633	Germoplasma en conservación						a3abcab8-a7b3-4a44-b981-43631f2a1576					
1da14ae33a4f1caa2536d58e2e97a62f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM115VER		115	Germoplasma en conservación						cc531eca-1e47-452c-a42b-9a76ce216270					
1dc5d1215add892380437ea500a558be	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC092PUE		092	Germoplasma en conservación						43361687-b045-4057-866e-91aa8b814f6b					
1dd2823b256a01c0a0f7477ce6c5ae65	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM585VER		585	Germoplasma en conservación						2c92e830-9373-41c1-a746-48afdc92ea33					
1de24d4f804693403b6d130edfa2c2ab	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM614PUE		614	Germoplasma en conservación						3a784680-adee-402f-a3cb-d3d0a665bb6c					
1e0840871c9a1e27fa13f44c00821ed6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009SBF034TAB		034	Germoplasma en conservación						b8da9af5-150d-4f9c-985e-5fbb24b6c875					
1e4effeae49faad6f1c5aa47894e041f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM438VER		438	Germoplasma en conservación						bc62d24f-02a1-4f7b-bac8-96a1048e5d3c					
1e9ba342e05dd637b0b4b6ac4d88af61	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD700PUE		700	Germoplasma en conservación						5c2afa92-49bc-4c1c-a040-0a72af742bf7					
1f1e65c62a684f78fb24b1a81e482155	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM753PUE		753	Germoplasma en conservación						df889214-23c0-48eb-afa6-4d4b380dbfba					
1f74ebf12192520f76d0089ac0be20b7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM538PUE		538	Germoplasma en conservación						acc560a4-22bc-4063-a88c-89a922cda5c8					
1f82ff20c8adec027709a049aa8f4745	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM031VER		031	Germoplasma en conservación						92c3ac4e-b405-4950-b230-fc23215b04fc					
1fa657908d0ccc00712ff251eedfd186	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009RLM402VER		402	Germoplasma en conservación						957d0ad8-25bd-4744-9394-6dd9fefa8449					
1fb5b359c8da8bb411d7b3b07dd3cb21	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD448PUE		448	Germoplasma en conservación						07200f91-347b-4845-9e15-1f734dc5a524					
1fd74b32f2b2db5694588a656dcfb730	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009AZM267VER		267	Germoplasma en conservación						d0dab6c2-1955-4335-aae8-088406dfbb47					
20115b03cc5c982f9d5865c88e3a0cd6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009APC082VER		082	Germoplasma en conservación						145f2658-c84d-48d8-b784-8d47d8df0b52					
2030a8a0bba2a80552388fbfde162fd2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC477PUE		477	Germoplasma en conservación						a8f087e3-9a04-48d9-bc84-7dad0d242aae					
204dd23ac93b045c630cb7b6c878ca97	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC025PUE		025	Germoplasma en conservación						fc53c190-bea8-42f4-80ab-1537d3fb5856					
2067ac63a170e3f503646a0c929a1bb5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD423PUE		423	Germoplasma en conservación						48fc4be3-5531-4f4e-ab00-bca6b6d2c97b					
208ed0b842e6a1a9bd566210128affa6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB373PUE		373	Germoplasma en conservación						b0cb52f9-946e-4f4c-a83d-fb17eef3676e					
209a7832a40d429a25818401a5c59763	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM129VER		129	Germoplasma en conservación						324f056e-5eb1-4e70-83bc-3304aa3a852f					
20e76c6217a60359e21cbee6cb02636d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM313VER		313	Germoplasma en conservación						35f27729-85b8-4d18-9a85-80b800598a38					
216ad5b571e4e2bef760aa15c7d25fd9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM285PUE		285	Germoplasma en conservación						f50a7a95-3e4a-453d-a4fc-a69f96f9b1d4					
2172893386de8cb58ef2973fb247aee2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM586VER		586	Germoplasma en conservación						4d338711-8969-4ba7-b047-7215890ca96a					
217da2a9199b75cbdf23f05773558b19	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC217PUE		217	Germoplasma en conservación						ffd5fc1e-013f-49eb-a72a-8808ccaf6dfd					
21b00a87d6068791b22c4b14c41b35eb	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM018VER		018	Germoplasma en conservación						c7f1f09c-f126-4803-8286-343273aa51fa					
21bf57bc8991a97099d786a09b6c01e2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009SBF010TAB		010	Germoplasma en conservación						b975bcde-836e-4ef3-a8a3-c95e67ae7ceb					
21dd64826f5e50dce772232d8a52f918	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM510PUE		510	Germoplasma en conservación						f08e375d-9989-404e-9f66-1ca28ceb8c2d					
21ebbfb30d0cd624a8d2b1ed2cef797e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009AZM289VER		289	Germoplasma en conservación						8ef2e571-9dcc-4dd0-834c-78dac3368153					
2209225c9352028958f5342172672766	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM574PUE		574	Germoplasma en conservación						00355216-7b50-46ab-af0a-7eea23388b11					
2219ce52cf86693e1874a9433a5aacb5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM057VER		057	Germoplasma en conservación						4d5c9a2d-0236-454e-8853-e676dc5457f3					
22280d4d51160e482d65eae56eec8983	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD624PUE		624	Germoplasma en conservación						1913e71a-1927-4b6c-99b7-af6364fe4b23					
22366697758f7e270988e0ada47738d9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB309PUE		309	Germoplasma en conservación						87eb603d-fbb0-4c6a-920b-2ff91a387821					
227d1956fc9fe79eec462a9512d28e6a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM503PUE		503	Germoplasma en conservación						ef3ed571-b214-4b82-a9d2-4fbfb5f17e0b					
228cf31080ac8d10b2533ea33ea5b775	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009NFN169VER		169	Germoplasma en conservación						79ac2c80-902b-4d75-a0c8-a5fb7921df01					
229e2ad090c99de8e5922913ffcaac1d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM124VER		124	Germoplasma en conservación						87d97852-ce16-4485-b9b3-d6a51f46ff1b					
22b009ef789f436c01412901c61f9747	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009SBF038TAB		038	Germoplasma en conservación						f375b315-c24b-48bd-95b3-ae9c02ccfcaa					
22cdc5ab5690d1fe7d54703d09e0a7a8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC194PUE		194	Germoplasma en conservación						d6e3ad70-1e59-40ae-bf2a-cd6d8da15b3d					
22ef1bde3b5d1048fb24c18bf5e16f8b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009APC089VER		089	Germoplasma en conservación						942267da-ed1a-48ab-86ba-c66f9d1e74e8					
2304bc45e0fa58b321b5c25b799cd168	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM583PUE		583	Germoplasma en conservación						f5154efb-3d87-4961-b2a4-3397b187828a					
233be7b533fea5889b5719ed31829bca	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD691PUE		691	Germoplasma en conservación						dd667a07-4bf7-4aa4-8216-513e75689660					
235038369ba2eea8f418392c742f975f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM150VER		150	Germoplasma en conservación						5c4b9350-f942-4cf7-8e23-0b23efb40fa4					
23915947ece5e7115e532c961bce8ed6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009AZM508VER		508	Germoplasma en conservación						8bd1f890-12dc-43ba-ae7a-59608b296338					
23eb6110b08103ab7acf54b200c9bae7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC072PUE		072	Germoplasma en conservación						3a69372a-d482-495b-a07a-9aaf7c99bff0					
23fe5e05ae9305809d0e9b7677073d67	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010APC573VER		573	Germoplasma en conservación						36062650-4577-48f6-9d2c-560fb795441f					
241d219f7e0f779f378e516113bfe7f3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009NFN159VER		159	Germoplasma en conservación						5decc223-dab1-40d4-9c03-6b2c05257afd					
242c4e817d1dc990a69f030d8c8df814	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM624VER		624	Germoplasma en conservación						77e3cb94-1510-44f7-8477-378332d163e5					
247a68431015aeca090084f7bb238574	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC114PUE		114	Germoplasma en conservación						38c85548-9d34-4e18-8ddd-24a3092934de					
248f98a6850ee6d0ba3dd645482a86d8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009AZM504VER		504	Germoplasma en conservación						5585cb3a-8c6e-46e5-b6d0-e1c7a86507e2					
2497290e437d84d53dfec465538d6fdf	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD629PUE		629	Germoplasma en conservación						a1ba326b-f81f-49bb-adfc-9d422d15fc49					
24ad40d60d204a650181c759b4f1f264	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC474PUE		474	Germoplasma en conservación						88c2d422-9cc7-4d62-b461-70967a20aa57					
24b19664e6dbe4501e58533e8c632549	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010APC556VER		556	Germoplasma en conservación						ef11fcb8-f200-4f19-aeac-b439438c6999					
24dfbc495440ef4c9c0878438bd4cb67	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM448VER		448	Germoplasma en conservación						065dd56a-3647-4257-b132-cbbe33f2c1b3					
24e6deebdbc4917c142361f6bc44fe75	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009NFN161VER		161	Germoplasma en conservación						66c6f6f5-24fd-4a1d-981d-cd8164e5ebd2					
250e4b7de95f1b9287f85abce4816021	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM358VER		358	Germoplasma en conservación						1723c0dc-a744-4d70-a5ea-f08ed2197684					
25140cbbd2ea62e4736847c56ca731df	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB385PUE		385	Germoplasma en conservación						aa85f8dd-171d-4a0b-a60a-e6905df5e47d					
25b014556740a78755f1c9319a8357f3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM317VER		317	Germoplasma en conservación						7c727458-62dc-43ae-b44a-59281602ad4e					
263757817693786fae9b024b262b0a3e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD742PUE		742	Germoplasma en conservación						542cc55b-511a-45dd-aad3-62d6ee1293c2					
264499e7cf0c17d51e57818d5e2f935d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM262PUE		262	Germoplasma en conservación						161a8325-5543-42de-a0f2-6207d259ca29					
2662c885b93480fe1b182244e28ec5d4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM560PUE		560	Germoplasma en conservación						e053c949-e025-4916-872b-155ba658fdc5					
274fd0f0aa2eee1e4ea1a0740a02d226	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM143VER		143	Germoplasma en conservación						36ee1774-0fe2-400e-9e02-e3601c63b313					
276e57b69f89892aa3f5b49d253255e2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM247PUE		247	Germoplasma en conservación						5bb316bb-15f2-4166-b24a-276b7d5692df					
27a8559c7c20371733dbfa467893ecac	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM612VER		612	Germoplasma en conservación						16c0ec84-33b6-4b1a-a924-66730f449b49					
27a9d064e33d39d2c39759dc6b5272a9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD465PUE		465	Germoplasma en conservación						11c7d7ba-e5d1-4f25-a6b1-73c2603ed72a					
27b77fb3b55064c7e5d9d419711557c4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM614VER		614	Germoplasma en conservación						3d0ae1da-9d7e-47e4-bfee-7cdb907379ed					
284d85039261a568c4c33a1dd8ed29bb	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM151VER		151	Germoplasma en conservación						724dcc14-fe6f-4996-8720-6841bdbb234c					
2853c061aa954dffc8b3ba076492a9aa	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM464VER		464	Germoplasma en conservación						0e1ae566-1a2b-4a83-b550-5bd4765a1693					
285901538c5d68c164643c7361628b0d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM343VER		343	Germoplasma en conservación						8c797d9b-9aff-459e-9329-ab9393dbc11d					
28650f2cd6a22add1e8e35fec6853d56	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM471VER		471	Germoplasma en conservación						99d1bc18-e8ee-4f00-ac46-38f86e21731c					
287e45c7b6584b2fdbd02a94fd8d4b53	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC393PUE		393	Germoplasma en conservación						3b8c10eb-3ab4-4061-9274-389c0086f47c					
2882de9c4aca18c2dbe4a65eb3b758e5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC013PUE		013	Germoplasma en conservación						06337d08-26b9-4233-9661-405ccabfc746					
2888bbfc8dbd12be480c240e4dfc5a9b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM436VER		436	Germoplasma en conservación						c2784e0f-b6f7-42b2-83e3-7c887b8cc196					
28ece79a9821fa1b63afa277da473d67	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM518PUE		518	Germoplasma en conservación						78139002-0fd4-4492-8219-5edd939d0d29					
28f1afae319aab0a8123e31bd2bca66d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009RLM424VER		424	Germoplasma en conservación						79d83881-32dc-453b-80ad-a10796ddfa58					
290177e26d7939ea9489e81e7ea441fc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB313PUE		313	Germoplasma en conservación						b120f155-de6f-4019-8865-9286d8c2f717					
29254920be7815ea9efb25a1a1b5e8f7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009APC103VER		103	Germoplasma en conservación						758d08bf-ec04-4f83-b8ea-31d66ead5cf1					
292864a3e526ad0d0725e45ea0ae3310	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD701PUE		701	Germoplasma en conservación						92e8cf45-ac69-4af1-b31c-b3e91c64034b					
2955698a081e829020631546936b7d5b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009APC065VER		065	Germoplasma en conservación						94c9e42f-8f1f-427e-b6dc-ae30d4133501					
296d38b9da1e58b4ce5881397f4ab42a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM579VER		579	Germoplasma en conservación						cd47e2b9-33d6-45cb-ba9c-36d24f2f9a56					
29bea84c84085bf5ef6a671509a2813d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM575PUE		575	Germoplasma en conservación						7ac0abb9-8179-4ed8-9b7c-8fe40b5cec0a					
29e495453331895e7752a191bb7c8e2c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM051VER		051	Germoplasma en conservación						2d003829-0a6c-4130-81a6-1aee2f8d1150					
2a48eaf3264fe699fe51314096395894	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM455VER		455	Germoplasma en conservación						244dad5d-1577-4751-80f5-e60896bbed0f					
2a941ddf6f8322ca8fbbeb241659c1fc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD713PUE		713	Germoplasma en conservación						c3b6c56e-71cf-4439-b45e-76de07eb3078					
2a9953844cc809ed8aa2f5cb06b0d351	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC131PUE		131	Germoplasma en conservación						77873017-3284-4e13-9b20-3cb1c1257721					
2aa1658b9b34e61283e34301bd50b0fe	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM477VER		477	Germoplasma en conservación						335a473c-a22a-4472-b31d-8c5504362269					
2b114ebb25668929a628f22b4e806d27	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD418PUE		418	Germoplasma en conservación						af622d2f-d97e-4a5d-b1a2-2472ecad41f5					
2ba3d0a73d995e3d16349da42e986a6f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC151PUE		151	Germoplasma en conservación						a32586fc-42f0-403c-b193-b522c9d0a762					
2c50304b6f1277214e9004de116e8b16	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM553PUE		553	Germoplasma en conservación						8ecc9df7-b3e9-4dea-b31b-adc55a706fb6					
2c90e0eab7ccf14bb3f2e6128833272f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM325VER		325	Germoplasma en conservación						23ee1c40-c612-4eb3-9cfe-644e59b5dbb9					
2cbb87aa421a4043a22166ea6ff876a8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009SBF003TAB		003	Germoplasma en conservación						af8fb98d-f6bb-4f17-a1c9-69de4c9475a7					
2cda7a2281bd692c2c316b08d5574b52	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM022VER		022	Germoplasma en conservación						0d85c276-b845-46f1-b087-6e2a88889f4a					
2cee28ed8b102664db79a7f5f94d9bba	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM625VER		625	Germoplasma en conservación						071e2d79-ee2a-43a3-b6a1-9430b8661634					
2d4b6e5db48b85fdaf442bf3c69c491d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009APC102VER		102	Germoplasma en conservación						a6470d84-bc92-4569-9dcd-908c9e92faed					
2d563ea58f9266b0194d32f26604cf27	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009SBF039TAB		039	Germoplasma en conservación						d22c9b73-776b-4007-a4db-168f2d627fde					
2d6578f85f74ddbbbfc0b57bc2498389	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM525PUE		525	Germoplasma en conservación						7ae47440-6183-4419-83e6-9d120b6d89da					
2d992a4ffb19a0870ae7cc00c6b21c52	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD454PUE		454	Germoplasma en conservación						92012fb6-9d45-4210-b35c-92a4c8a9aeae					
2dbeb1a2512a9e641d4634a371ccc666	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM454VER		454	Germoplasma en conservación						2eccf5c4-bc19-4b75-8b57-f5a027e4f660					
2e0b511b59b9f3032ee13ea670e22590	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD642PUE		642	Germoplasma en conservación						629eb16d-52ea-4ffe-a9cc-d7e743aa041c					
2e7c0a45813e3f24ac87bff7106fa742	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC146PUE		146	Germoplasma en conservación						74eaab2f-c391-4345-9fc4-0cfc2c041b0b					
2f77dd16bc2ec329450e81db4ac1a323	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD447PUE		447	Germoplasma en conservación						ad96c384-fe29-4b0a-a595-d09b8b32cb58					
2fb871e44f2f4e43be55b82f4cae639f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC100PUE		100	Germoplasma en conservación						169c681f-b129-48cc-aa71-bb7bdc2fd29f					
2fe80df4c163ecb35176a717d2791cde	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM581VER		581	Germoplasma en conservación						dca4dc13-f7f8-4ddd-ade5-a2fecdf8198d					
3030b411a0c429fcf16da43bd47c82d1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010APC561VER		561	Germoplasma en conservación						b334afaf-6932-47c2-b30c-cb94ca855091					
30448904d3d1ef0e5d4a1aa0439ff36c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM046VER		046	Germoplasma en conservación						cb2633c4-bdec-4f00-938b-50e870c47595					
30514973c5ef855684c29c0a9233b134	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD734PUE		734	Germoplasma en conservación						e65ad34f-cf11-4cd8-902f-2d5ef2f3e1b6					
30739f7a0736aebae35b1a0a54071433	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB388PUE		388	Germoplasma en conservación						af3c3bbc-5131-4d4f-8576-64da972b1059					
308a946bd396cb4d0fefeb7454f4bde2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD424PUE		424	Germoplasma en conservación						c46443fb-b6aa-4fb6-ac08-6dd24f41e4d9					
3098df4973697a15b34521a7f08c5a54	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD686PUE		686	Germoplasma en conservación						51038bab-aa1e-4f3d-84c1-8b0ae26e70ce					
30d3bfa8fbf5d70149fba7a8071152c5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009APC265VER		265	Germoplasma en conservación						1a91085e-7ba9-4292-94bf-7ab94d6d7f4f					
30e3dcd8a49770ba2085bf34299dd186	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009AZM294VER		294	Germoplasma en conservación						5c959491-fafc-4a44-ab8b-ba91dd9badcd					
3120742af51b811a048ccd4d1bafa730	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD680PUE		680	Germoplasma en conservación						cbe42143-7840-48b2-911b-811800def971					
3133016ed25a96b8a93da7e7c02e6d86	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB333PUE		333	Germoplasma en conservación						c40c5ce3-3c06-41bf-9f2c-87510b794970					
3139f0cd85f838574228266f9babfff7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010MSM289PUE		289	Germoplasma en conservación						d1645fe6-d78d-4198-bb95-b932b7e9693c					
3146c3ba0180d829bbec854f0c648903	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM319VER		319	Germoplasma en conservación						8dd9e249-8459-42fa-b677-e0f886615bc4					
319bf76b7c7b070b95223f3fcaacf485	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM603VER		603	Germoplasma en conservación						4cdc416c-6c1a-4c24-8737-259fbaf49935					
31ea114933f3f7004e42cd644d46d658	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM388VER		388	Germoplasma en conservación						5c4710c1-5d73-4662-94c5-84608ac2e806					
326b6abe394d9a286df973c0337a1744	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD665PUE		665	Germoplasma en conservación						b38a5b74-3b7c-4969-b6a3-eac17b1150cc					
326b7bec1b0d2141de6874c7d64c8cc1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009CTC086PUE		086	Germoplasma en conservación						03e065f7-4956-4236-96e0-b2141fe3613a					
3304daf0b9caa62383dcc0b5541e27ce	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009HMRC392PUE		392	Germoplasma en conservación						67bc81f0-660c-4780-920c-826b68a08336					
33c3a6e93b1ec81eed5da0c06d52fe6c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2009MSM380VER		380	Germoplasma en conservación						d4fd8eea-5595-4d85-bab8-5b39938c09bb					
33d5f443a3c600066b7854e9e47ef884	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010RLM453VER		453	Germoplasma en conservación						a129d8df-8672-43af-bab6-426764646664					
34025cd3645f88be10528f3d08e9274e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010EMD699PUE		699	Germoplasma en conservación						b32b8f85-dbb6-4c72-a08e-5148ec7f5520					
3408d035b919827326bb11f89186525e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		URGBGM2010JMUB386PUE		386	Germoplasma en conservación						bd9fb4b0-f649-4283-a612-1b5f23d33f3c					
