material_entity_id	material_entity_type	preparations	dispositions	institution_code	institution_id	collection_code	collection_id	owner_institution_code	catalog_number	record_number	recorder_by	recorder_by_id	associated_references	associated_secuences	other_catalog_numbers
5960574e81ded78ed7726389a59e6d8d	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0054-1		Hugo Perales Rivera				
596395db93b03d9b2e13f873cbcc9430	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5908-PUE-137	EHX 4225	Efraím Hernández-Xolocotzi Guzmán				
5963f0617778fa99de84111b2a62b78c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4033-MEX-632		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
5964b41528f94c4510cd9f0d400d1bf5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4214-MICH-89						
5968bbfda2842043a93bd8fe5a175e6b	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0694-1		Hugo Perales Rivera				
5969e83ee476b31c931593ba59f8ac9e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			240-CHIS-14						
596dfaa4a551f153e3edd3c5296917bb	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1608-2		Hugo Perales Rivera				
5973862504e246abcd3b106a0dfe2421	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			527-CHIS-293						
597aef70c73f2c26d62f36cb61a9d764	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7616-TLAX-41	IIA 1050					
597ddc93f2d908074d0f01caf68b0b4e	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0282-1		Hugo Perales Rivera				
597fa42da3bfefc0b23154ffeb3a5dfd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7249-SON-4						
59865dc2b2f9709e7850f2784144ee4e	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0509-1		Hugo Perales Rivera				
5986a29a031ed026a51f61abecff0452	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2671-HGO-210		Víctor Arturo González Hernández				
5990c1ef7a902fbe8ee7d68dd7caa6f4	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9869-TAMS-153	IVF & PLT 5					
5999fe3dd9e7a414f24eb56479cb31d2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11080-OAX-909		Flavio Aragón Cuevas; Fabián; Simón Méndez				
59a16f50e77c29d722d9c5ec88b11a85	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2689-HGO-229		Abel Muñoz Orozco				
59a2eedc22f7149d6e23b4bb4ac2f6e2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3362-JAL-647		Héctor López Neria				
59a7ee83607585ff10fbf99c1518cfc6	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5077-NAY-333		Santiago Medina Ocegueda				
59b57bea8fd63a217e0591fca3955f9d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2119-GRO-45	EHX 2907	Efraím Hernández-Xolocotzi Guzmán				
59b6578dca27fb631e0a38f17a5710ea	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3344-JAL-629		Salvador Hurtado de la Peña				
59b683b7081365f401e34e59a20eacac	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4385-MICH-257	IIA 1094					
59c3dfe4078c8b859397320d9c9998d2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6847-QROO-131	HML 136	Higinio Mayorquín López				
59c91fbaf52f98ffec3b4c8d06f62ab6	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5948-PUE-177		Hermilo Hugo Ángeles Arrieta				
59cb9773a059c72531372fd0ace255f2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			594-CHIS-360	ROP 75	Rafael Ortega Paczka				
59cdbcd2ea3cde09463cbb4bb7fc4f97	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3550-MEX-150						
59ce000039eea98444363b9ca18f504b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5704-OAX-500	RZD 27	Rafael Francisco Zúñiga Dietrich				
59d246c17a6ad91bde30bdf1834768b4	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			184-CAMP-87	EHX 4175	Efraím Hernández-Xolocotzi Guzmán				
59d2b9adb7e49635f491cd7a85519771	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7464-TAMS-38		Fernando López Mascarúa				
59d9ebd91f9720be3b290c4d3b3aee64	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9545-TLAX-488	AMA & SSC 156					
59da4ba1a349440aede94e40b93a43b0	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4733-MOR-153		José Ron Parra				
59e459d2fa1fbe827f9c791dc9e9dc35	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4817-NAY-73	IIA 293					
59ea09c82925b372a55ada7236f86f4b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			313-CHIS-82		Efraím Hernández-Xolocotzi Guzmán				
59ea8b840c7d27caa64e6e8ed916a0ac	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			564-CHIS-330	ROP 22	Rafael Ortega Paczka				
59f58228dac260b8825c2e02203ebc66	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3568-MEX-168						
59f8df6b82616b18c1af1a1459fd18fa	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1383-1		Hugo Perales Rivera				
59fcd4551b0ffce18df38fe334df9b1b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3770-MEX-370	IIA 383					
5a0450c5071897a988685e39ff50c3f3	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11996-OAX-1825		Horacio Espinosa Paz				
5a06992f30a306c5a3e667f2c947d8a0	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6868-SLP-19		Eduardo Limón García				
5a08a3cff9538a531679400966869c0d	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1482-1		Hugo Perales Rivera				
5a09538c00cd63b83226955a9daadabd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8615-YUC-119	EHX 4041	Efraím Hernández-Xolocotzi Guzmán				
5a13c121de110cdffda9cbfcf2b39786	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11517-OAX-1346		F Humberto Castro García; Simón Méndez; Rafael Pérez González				
5a163d9e8e6a0e5ef1549a07f8012566	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4525-MICH-395						
5a19c3d1b135e02932775b31e6bbcb9e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2433-GRO-354	ERC 75	Enrique Romo Calderón				
5a1b64d166380403858e8e9ff13b2e0c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11024-OAX-853	ST & FAC & MR 14	Suketoshi Taba; Flavio Aragón Cuevas; Marcial Rivas Rodríguez				
5a1dfc51f247651d066f5b2caca02b92	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			636-CHIS-402	ROP 151	Rafael Ortega Paczka				
5a2090d22cc7dacdede5835c5fd43574	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8048-VER-139		Rogelio del Toro Stodelly				
5a239d90d43c8e407aba06ee70b2903d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7919-VER-12						
5a272970dd54f9e472eebbeb34c2ac9e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8686-YUC-190		A Vázquez				
5a287863df08df03042a96e2f50a7818	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5696-OAX-492	RZD 19	Rafael Francisco Zúñiga Dietrich				
5a2cf8b430af816471dbdd82d47cfb72	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9296-CHIS-722	ND 7888					
5a2e4a36e9ccc6ff5d8a4f39429c43a3	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3513-MEX-113		Carlos Linton Sánchez				
5a367915d9fd5cf8454d153be3490335	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5133-NL-53	CVM y estudiantes de UANL 5	Ciro Valdez Montoya				
5a3edea13dc6a2a79482bfe9000a9eec	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2481-HGO-20						
5a436d5a1c5f18f60d5f82ab5173acc2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6846-QROO-130	HML 135	Higinio Mayorquín López				
5a46717dedaa0b126d749c4ea468ccb3	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3426-MEX-28						
5a4c5e57077017d648ac5849519caa35	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6865-SLP-16						
5a5569cd618afd0fe2fda95d24755ea2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7436-TAMS-11		Fernando López Mascarúa				
5a5757f5e38135c7497ace0149d26574	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0202-1		Hugo Perales Rivera				
5a57b22fb78c493efcdd292c56471dd4	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5076-NAY-332	PRONDA 581					
5a6054d943937aa25fd5fe08f26820d5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5525-OAX-321	EHX 15815	Efraím Hernández-Xolocotzi Guzmán				
5a66c6fa9d0efe9444552937ab035858	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5424-OAX-220						
5a699e7bae31e5f910e52cbabf507a75	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0851-2		Hugo Perales Rivera				
5a7a051facffe29f5ec2a97541773f45	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5572-OAX-368	EHX 15751	Efraím Hernández-Xolocotzi Guzmán				
5a7b28062df9cf9ff38da97237734bf2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3911-MEX-510	ARR 84	Alberto Ramos Rodríguez				
5a7df86e3e47048ecb4e06270139f147	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1442-DESC-6						
5a80eec7633464b2a909a4f913d7f56a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7257-SON-12						
5a85d4afdedff33872b3176a3435a7c1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3607-MEX-207						
5a8701e7e4e016b606d47ebb94e9081e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8701-YUC-205						
5a87792c7b622dd1d351ad819961e51a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6138-PUE-378	PP 49					
5a894790f3da2b189787173a7b5eae10	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5776-PUE-10						
5a89505ae68d54852738c6cad536451e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9250-TAB-11	CSAT 1					
5a8a3a32b9985d7defacedf042eb9703	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6891-SLP-39		Rogelio del Toro Stodelly				
5a902e0d0df83c9a82d0f4a38659e888	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2554-HGO-93		Manuel Livera Muñoz				
5a91b76c1008a5f16d349af4b1dc59d5	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0323-1		Hugo Perales Rivera				
5a92c3dcf000be072db9e56858632d11	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1435-COL-28						
5a94c3bddcaa46d86626345c677f5852	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2077-GRO-3						
5a95fc91d5c9b14e97d05fd940a62934	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0643-2		Hugo Perales Rivera				
5a97d6623616282d166db515d1f32663	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10842-OAX-671	JFJT 2	Juan Manuel Hernández Casillas; Flavio Aragón Cuevas; Jaime Díaz; Suketoshi Taba				
5a9a55883e6aa99b0d6c13e00f03d838	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10112-JSG-MAS-264	JSG & MAS 264	José de Jesús Sánchez González; Aguilar				
5a9b7cc9d6af671ea3df0f324190efdc	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1381-1		Hugo Perales Rivera				
5a9f9f46650c76cb495c23d4d8d32e04	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8361-VER-495	MFB & ARR 315	José Manuel Fernández Brondo; Alberto Ramos Rodríguez				
5aa21cebe742893d421ef79b7fdb753c	ORGANISM	Germoplasma en conservación		CINVESTAV-IPN		UCG-CINVESTAV			1741		Luis M Arias Reyes; José Luis Chávez Servia; Luis Latournerie Moreno				
5aa38adcde5334bbb4d67c5fe1da5d72	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4170-MICH-46						
5aacc947ac91d661e86744a887830279	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4066-MEX-665		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
5ab50f9024c95a3417777f4c62c0de85	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11577-OAX-1406		F Humberto Castro García; Simón Méndez				
5ab94662e521bd3afea70e60b310672d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			189-CAMP-92	EHX 4180	Efraím Hernández-Xolocotzi Guzmán				
5ab992292edaccb571e89189772b9a79	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7927-VER-20						
5ac2aa2df42547361cd0a4a89ced3406	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1553-2		Hugo Perales Rivera				
5acc5499dc91c73de74eae4f10ba02c7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11133-OAX-962		Flavio Aragón Cuevas; Fabián; Simón Méndez				
5acedf7284378beaa4e24d23890e2539	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4523-MICH-393	EHX 15538	Efraím Hernández-Xolocotzi Guzmán				
5ad61ac81b4cc54d407366fa7b8bac7b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			824-CHIS-589	ROP 401	Rafael Ortega Paczka				
5ad790fc58005bdb8173d41d88437b62	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3193-JAL-478						
5ade6d98c6b81a37e3bc824fd50a122e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1706-DGO-246	ALJ 43	Antonio López Jaramillo				
5adf1e13ae74f6f5348f92b0071ceffc	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3815-MEX-415	FOH 44	Francisco Obregón Hernández				
5ae0fd83940d4500ee4e25809a38c39b	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0374-1		Hugo Perales Rivera				
5ae3c9b69c8fa3505d5d176e8301c24a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1542-DGO-82	EHX 14599	Efraím Hernández-Xolocotzi Guzmán				
5aed3cc3c8157de9b64389fe9e07dbb1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4351-MICH-223	IIA 375					
5aef7169cab1c8848adca39e615cbec6	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0365-2		Hugo Perales Rivera				
5af2fd5aef1351845df5afd63343cdfd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4184-MICH-59						
5af4c29ec9faec2f48855edf549fecfe	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			477-CHIS-243	IIA 215					
5af570c1aa9818604d60da28b7af0ec1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2421-GRO-342	ERC 63	Enrique Romo Calderón				
5b0307683c932e44a784346e12442f69	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0018-3		Hugo Perales Rivera				
5b08a438324d43fd64e514063259c675	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3740-MEX-340	IIA 693					
5b0a44bc687ceff09a38d98154eab945	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4372-MICH-244	IIA 1077					
5b0a484f721566c4bedd6526f537f305	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5528-OAX-324	EHX 15824	Efraím Hernández-Xolocotzi Guzmán				
5b0b7da975a7695f44b445013b9e3503	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2701-JAL-4						
5b18ef1dc07f3253249e2b36dc643f17	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			291-CHIS-61	EHX 1004	Efraím Hernández-Xolocotzi Guzmán				
5b18fe3e33812867f079f061dd4af806	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1353-COAH-69	AME 50	Anastasio Morales Esparza				
5b1b3295598cf7222da6c34aede139b9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11338-OAX-1167		Flavio Aragón Cuevas; Víctor Serrano Altamirano				
5b1e88b77299ff8c3c9c8514a1659ca9	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1329-1		Hugo Perales Rivera				
5b22c64c082f5c331b566c8ff73a4607	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0053-1		Hugo Perales Rivera				
5b2634b9e8f2b7955aa4c655451872b7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			219-CAMP-175	ROP 71	Rafael Ortega Paczka				
5b27848d794b2fb7fa9af83ea5c02a89	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11540-OAX-1369		F Humberto Castro García; Simón Méndez				
5b28092a2947bc692faaa18152ad8773	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9859-ZAC-276	RCN & EVG 6					
5b33420d08a7b5acc81bef27fc66c65c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8736-YUC-240	ROP 55	Rafael Ortega Paczka				
5b46b756eb36f987a29add2285fbff46	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1665-DGO-205	ALJ 1	Antonio López Jaramillo				
5b4c675218a4fb29e81bef10d79a8719	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6091-PUE-331	PP 1					
5b5001e8d33375986b2e244a3352738f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2987-JAL-273	EHX 14381	Efraím Hernández-Xolocotzi Guzmán				
5b5292a77891b021c5cb8e462b80650e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4444-MICH-314	EHX 15545	Efraím Hernández-Xolocotzi Guzmán				
5b5661632bb482674a150cd317eac88f	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0397-1		Hugo Perales Rivera				
5b5f65862f46f88be3987a2c79634664	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9789-AGS-70	JLO 6					
5b602817b440e4199b9789d03fedcb4d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1686-DGO-226	ALJ 23	Antonio López Jaramillo				
5b6999bdcb6147f15a08a5a0a345a91c	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0719-1		Hugo Perales Rivera				
5b6c0a36136a9596a95dcf7711f75ea5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1953-GTO-222	JRPA 23	José Ron Parra				
5b723c28c471114e25e267a37e4a9545	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5455-OAX-251	EHX 15671	Efraím Hernández-Xolocotzi Guzmán				
5b72764cd2d9cb38829b4804b6e32d5e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4516-MICH-386	EHX 15531	Efraím Hernández-Xolocotzi Guzmán				
5b7498736d32dfe232c903e0a5e465d1	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0298-2		Hugo Perales Rivera				
5b84abbe90d087753f92aedc82f28509	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2040-GTO-311	JRPA 105	José Ron Parra				
5b859acb766a4671bded626bd1a0a6d1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9324-CHIS-750	ND 7936					
5b8774ca177bfd5b621e609a326c5343	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6097-PUE-337	PP 7					
5b96751006b7007206602a700333a5a1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4766-NAY-21	EHX 1549	Efraím Hernández-Xolocotzi Guzmán				
5b97aa8775e2e233b2cf61c813e5385e	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1605-2		Hugo Perales Rivera				
5b98800147718331e97020cd4df92027	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5643-OAX-439	PRONDA 152					
5b99e4d4da9d5eed865cf7c371e5f805	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2459-GRO-380	PMN 20	Pablo Murillo Navarrete				
5b9e55dba809cb2355942c57242b366c	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0348-1		Hugo Perales Rivera				
5b9f72166bb0997165b52430d8fceedf	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1408-COL-1		Rogelio del Toro Stodelly				
5baf572a34f464df16fcc6b597e6cb89	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			435-CHIS-203	EHX 1474	Efraím Hernández-Xolocotzi Guzmán				
5bb17c0b0fa56b4641e5e20b081e74e4	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11481-OAX-1310		Horacio Espinosa Paz				
5bb3e8d49af98c32da9a70ff3d1e52bc	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3853-MEX-452						
5bb5747c3abe1426b8693cba94f19600	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8265-VER-356		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
5bb676c562eb02dc317115c5e931a291	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10514-CHIH-505		Felipe Araiza Martínez; Benito Pérez Cruz				
5bb7b4130bca450ff4165133f25a94a6	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4542-MICH-412	EHX 15605	Efraím Hernández-Xolocotzi Guzmán				
5bc0e9f1c2a2cda1ac094ab84ec9633f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3551-MEX-151						
5bc153ea781da0df3a3777a285bd27ee	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3114-JAL-399						
5bc2abdad62a5cd5505e28e33342debc	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1725-DGO-265	ALJ 63	Antonio López Jaramillo				
5bc59b8d3d14d1c864f1feaaed2d4a99	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2794-JAL-91						
5bcab37696ab22f539b74378f90f9d9c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4362-MICH-234	IIA 1061					
5bcaf9c8ba9bedb566594db97da8f5cc	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0576-1		Hugo Perales Rivera				
5bdb5ab85d4a1a803d363220b5051519	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0037-2		Hugo Perales Rivera				
5be51015526699a0c9de58a41a419f25	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3527-MEX-127						
5be71c070fc4cc8c160e7f644bdca050	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1937-GTO-206		Rafael Ortega Paczka; José Luis Rodríguez Ontiveros; Jorge Covarrubias Prieto				
5bf59ac581f6a30b6ab982c4dbd3822e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4654-MOR-74		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
